xmin,ymin,xmax,ymax,confidence,class,name,image_file
91.56637573242188,424.2648620605469,127.72396850585938,567.429443359375,0.5952988266944885,39,bottle,photo_2024-11-19_10-31-44 (4).jpg
496.1552429199219,163.25396728515625,943.1846923828125,698.5540161132812,0.543133556842804,62,tv,photo_2024-11-19_10-31-44 (4).jpg
116.75809478759766,430.18316650390625,160.97178649902344,578.5491943359375,0.5364886522293091,39,bottle,photo_2024-11-19_10-31-44 (4).jpg
147.72369384765625,436.4280700683594,203.5069580078125,579.3013916015625,0.45957809686660767,39,bottle,photo_2024-11-19_10-31-44 (4).jpg
441.4821472167969,673.2108764648438,527.932861328125,796.0227661132812,0.44799375534057617,39,bottle,photo_2024-11-19_10-31-44 (4).jpg
1.76287841796875,525.401123046875,550.4053344726562,1264.54296875,0.3988499939441681,0,person,photo_2024-11-19_10-31-44 (4).jpg
29.043869018554688,549.2821655273438,230.9478759765625,737.4594116210938,0.8063805103302002,29,frisbee,photo_2024-11-19_10-31-32 (3).jpg
269.1527404785156,966.0630493164062,410.8125915527344,1079.071044921875,0.5434346795082092,29,frisbee,photo_2024-11-19_10-31-32 (3).jpg
739.2257080078125,97.7608871459961,813.414306640625,281.9613952636719,0.5708756446838379,27,tie,photo_2024-11-19_10-31-49 (2).jpg
607.524169921875,404.4608154296875,738.103515625,456.9581298828125,0.33754289150238037,76,scissors,photo_2024-11-19_10-31-49 (2).jpg
92.53937530517578,12.492919921875,216.19061279296875,212.4747772216797,0.7319326400756836,0,person,photo_2024-11-19_10-31-39.jpg
418.5982666015625,13.288284301757812,555.2935791015625,278.7196044921875,0.5921698212623596,0,person,photo_2024-11-19_10-31-39.jpg
550.501220703125,52.462554931640625,644.0606689453125,318.9049072265625,0.5421181321144104,0,person,photo_2024-11-19_10-31-39.jpg
197.1475830078125,1.7777786254882812,300.3548583984375,155.62496948242188,0.5118834972381592,0,person,photo_2024-11-19_10-31-39.jpg
710.8352661132812,14.39809799194336,792.1110229492188,102.07537841796875,0.49722135066986084,0,person,photo_2024-11-19_10-31-39.jpg
0.0,4.9678497314453125,104.88143920898438,311.7008056640625,0.4531753361225128,0,person,photo_2024-11-19_10-31-39.jpg
344.0093688964844,17.407020568847656,436.4604187011719,250.92160034179688,0.43909206986427307,0,person,photo_2024-11-19_10-31-39.jpg
640.6807861328125,25.43581771850586,708.20947265625,150.43409729003906,0.35885950922966003,0,person,photo_2024-11-19_10-31-39.jpg
33.893253326416016,92.06346130371094,59.89176940917969,126.74046325683594,0.28691565990448,27,tie,photo_2024-11-19_10-31-39.jpg
784.653564453125,56.41173553466797,830.2781982421875,98.29492950439453,0.2638261616230011,0,person,photo_2024-11-19_10-31-39.jpg
280.9408874511719,2.0868301391601562,348.0478820800781,110.5696029663086,0.25565606355667114,0,person,photo_2024-11-19_10-31-39.jpg
997.13720703125,29.00592041015625,1269.35107421875,618.2623901367188,0.7643327713012695,0,person,photo_2024-11-19_10-26-19 (2).jpg
21.247589111328125,25.854400634765625,633.6558837890625,613.4239501953125,0.2538284659385681,0,person,photo_2024-11-19_10-26-19 (2).jpg
197.904296875,112.92236328125,277.0226135253906,188.146484375,0.4486808180809021,74,clock,photo_2024-11-19_10-31-37.jpg
778.1511840820312,102.59164428710938,1238.8931884765625,709.6268310546875,0.9527000784873962,0,person,photo_2024-11-19_10-26-42 (1).jpg
43.87919616699219,154.98648071289062,478.2911376953125,688.8336181640625,0.8633164167404175,0,person,photo_2024-11-19_10-26-42 (1).jpg
320.222900390625,542.0308837890625,396.68756103515625,652.82275390625,0.7257319688796997,41,cup,photo_2024-11-19_10-26-42 (1).jpg
645.4104614257812,535.9921875,725.2504272460938,637.384765625,0.25069060921669006,41,cup,photo_2024-11-19_10-26-42 (1).jpg
114.40027618408203,82.60689544677734,168.10362243652344,145.1050262451172,0.5040075182914734,0,person,photo_2024-11-19_10-27-03 (1).jpg
223.84158325195312,417.130615234375,388.8911437988281,567.8434448242188,0.3684310019016266,9,traffic light,photo_2024-11-19_10-31-43.jpg
258.5495300292969,294.11187744140625,669.343994140625,752.5095825195312,0.28691890835762024,9,traffic light,photo_2024-11-19_10-31-43.jpg
91.56637573242188,424.2648620605469,127.72396850585938,567.429443359375,0.5952988266944885,39,bottle,photo_2024-11-19_10-31-45 (3).jpg
496.1552429199219,163.25396728515625,943.1846923828125,698.5540161132812,0.543133556842804,62,tv,photo_2024-11-19_10-31-45 (3).jpg
116.75809478759766,430.18316650390625,160.97178649902344,578.5491943359375,0.5364886522293091,39,bottle,photo_2024-11-19_10-31-45 (3).jpg
147.72369384765625,436.4280700683594,203.5069580078125,579.3013916015625,0.45957809686660767,39,bottle,photo_2024-11-19_10-31-45 (3).jpg
441.4821472167969,673.2108764648438,527.932861328125,796.0227661132812,0.44799375534057617,39,bottle,photo_2024-11-19_10-31-45 (3).jpg
1.76287841796875,525.401123046875,550.4053344726562,1264.54296875,0.3988499939441681,0,person,photo_2024-11-19_10-31-45 (3).jpg
855.6234741210938,206.96127319335938,1157.81787109375,720.0,0.8755999803543091,0,person,photo_2024-11-19_10-26-24 (2).jpg
69.82362365722656,187.54629516601562,352.5238037109375,712.7318115234375,0.7646822333335876,0,person,photo_2024-11-19_10-26-24 (2).jpg
527.1539306640625,218.36367797851562,776.915771484375,712.7415771484375,0.7634336948394775,0,person,photo_2024-11-19_10-26-24 (2).jpg
1.18994140625,412.363525390625,289.25848388671875,711.7078857421875,0.4393693506717682,56,chair,photo_2024-11-19_10-26-24 (2).jpg
1020.38623046875,350.7435302734375,1276.058837890625,715.544921875,0.37273943424224854,56,chair,photo_2024-11-19_10-26-24 (2).jpg
870.381103515625,497.77191162109375,931.40087890625,528.8451538085938,0.3245007395744324,65,remote,photo_2024-11-19_10-26-24 (2).jpg
629.2716064453125,135.86917114257812,822.7017822265625,354.2416076660156,0.8566311597824097,0,person,photo_2024-11-19_10-31-33.jpg
633.5350341796875,979.2185668945312,797.958251953125,1189.672607421875,0.7906524538993835,0,person,photo_2024-11-19_10-31-33.jpg
622.0014038085938,392.1666259765625,739.3214721679688,638.7069091796875,0.7225886583328247,0,person,photo_2024-11-19_10-31-33.jpg
609.9722290039062,1081.79541015625,740.8062133789062,1191.288330078125,0.6641278266906738,56,chair,photo_2024-11-19_10-31-33.jpg
729.951416015625,381.9223327636719,845.0172119140625,637.3361206054688,0.6164531707763672,0,person,photo_2024-11-19_10-31-33.jpg
716.0930786132812,939.6265258789062,850.7545776367188,1084.962646484375,0.5405189394950867,0,person,photo_2024-11-19_10-31-33.jpg
603.5855102539062,278.1163330078125,628.5562133789062,354.0228271484375,0.2796962261199951,39,bottle,photo_2024-11-19_10-31-33.jpg
819.6998291015625,48.06915283203125,980.0555419921875,291.3547058105469,0.9102813005447388,0,person,photo_2024-11-19_10-26-43 (2).jpg
10.448831558227539,391.7541198730469,276.57373046875,831.5891723632812,0.8778139352798462,0,person,photo_2024-11-19_10-26-43 (2).jpg
331.5313720703125,463.7335510253906,639.3997192382812,826.7854614257812,0.843630313873291,0,person,photo_2024-11-19_10-26-43 (2).jpg
871.007080078125,425.1289978027344,946.6425170898438,566.4189453125,0.5502902269363403,0,person,photo_2024-11-19_10-26-43 (2).jpg
282.3607482910156,660.7503662109375,419.0694885253906,795.7266235351562,0.5273822546005249,0,person,photo_2024-11-19_10-26-43 (2).jpg
799.0953979492188,462.636962890625,939.1334228515625,567.2642822265625,0.4799533784389496,0,person,photo_2024-11-19_10-26-43 (2).jpg
612.27880859375,684.4151000976562,692.2125854492188,832.900146484375,0.38955914974212646,56,chair,photo_2024-11-19_10-26-43 (2).jpg
597.525146484375,556.5709838867188,797.691162109375,784.8046264648438,0.9392304420471191,0,person,photo_2024-11-19_10-26-23.jpg
392.2473449707031,592.7732543945312,599.7362670898438,784.1761474609375,0.9273903369903564,0,person,photo_2024-11-19_10-26-23.jpg
215.75872802734375,585.0447387695312,402.5602722167969,789.3780517578125,0.9255461096763611,0,person,photo_2024-11-19_10-26-23.jpg
599.4591064453125,44.29243087768555,740.7578125,404.44525146484375,0.8954375386238098,0,person,photo_2024-11-19_10-26-23.jpg
475.6269836425781,71.32125854492188,602.3046875,404.30877685546875,0.8896424174308777,0,person,photo_2024-11-19_10-26-23.jpg
731.3800048828125,38.22832107543945,800.0,403.77508544921875,0.8789106011390686,0,person,photo_2024-11-19_10-26-23.jpg
90.70469665527344,106.65589904785156,233.68240356445312,401.1344909667969,0.8471904397010803,0,person,photo_2024-11-19_10-26-23.jpg
5.713462829589844,569.33056640625,247.9204559326172,791.8221435546875,0.8443329334259033,0,person,photo_2024-11-19_10-26-23.jpg
342.65838623046875,75.04670715332031,495.10321044921875,406.4610290527344,0.8433955311775208,0,person,photo_2024-11-19_10-26-23.jpg
224.4252166748047,44.850730895996094,359.1424255371094,409.65362548828125,0.8329375982284546,0,person,photo_2024-11-19_10-26-23.jpg
315.4780578613281,698.2733154296875,345.01593017578125,785.2494506835938,0.8000186681747437,27,tie,photo_2024-11-19_10-26-23.jpg
0.5973958969116211,59.948368072509766,101.07723236083984,408.76129150390625,0.798856794834137,0,person,photo_2024-11-19_10-26-23.jpg
484.8724670410156,698.3184204101562,506.9073181152344,782.9169311523438,0.6722602844238281,27,tie,photo_2024-11-19_10-26-23.jpg
670.7659912109375,122.07386779785156,695.9605102539062,179.6605987548828,0.6162399053573608,27,tie,photo_2024-11-19_10-26-23.jpg
35.64190673828125,70.76618957519531,199.12167358398438,526.260498046875,0.9135450124740601,0,person,photo_2024-11-19_10-31-49 (1).jpg
938.1760864257812,41.858673095703125,1116.6470947265625,571.16064453125,0.8962038159370422,0,person,photo_2024-11-19_10-31-49 (1).jpg
677.2705078125,60.68107604980469,820.8260498046875,539.196044921875,0.8668823838233948,0,person,photo_2024-11-19_10-31-49 (1).jpg
179.54522705078125,45.389862060546875,329.249755859375,527.6004638671875,0.8575848937034607,0,person,photo_2024-11-19_10-31-49 (1).jpg
462.9325256347656,112.24615478515625,590.5755004882812,530.073486328125,0.8494651913642883,0,person,photo_2024-11-19_10-31-49 (1).jpg
566.391845703125,68.95423889160156,698.2000732421875,522.44287109375,0.8446215987205505,0,person,photo_2024-11-19_10-31-49 (1).jpg
801.1922607421875,68.08819580078125,950.8363037109375,559.623779296875,0.8371738791465759,0,person,photo_2024-11-19_10-31-49 (1).jpg
320.9886474609375,55.1693115234375,482.009521484375,538.37939453125,0.792628824710846,0,person,photo_2024-11-19_10-31-49 (1).jpg
329.8506774902344,241.57615661621094,420.9966125488281,309.9900817871094,0.4962836802005768,73,book,photo_2024-11-19_10-31-49 (1).jpg
943.0940551757812,226.77969360351562,1051.72119140625,301.6548156738281,0.3927500545978546,73,book,photo_2024-11-19_10-31-49 (1).jpg
183.83343505859375,198.89556884765625,267.7257995605469,262.0517272949219,0.3562461733818054,73,book,photo_2024-11-19_10-31-49 (1).jpg
98.7559814453125,70.30529022216797,551.791259765625,783.9774780273438,0.8878406286239624,0,person,photo_2024-11-19_10-26-24 (1).jpg
75.76598358154297,442.73419189453125,91.00445556640625,481.8344421386719,0.6857049465179443,0,person,photo_2024-11-19_10-26-24 (1).jpg
56.493995666503906,461.7250671386719,70.01611328125,504.7056579589844,0.6690157651901245,0,person,photo_2024-11-19_10-26-24 (1).jpg
79.06041717529297,485.78631591796875,93.94039154052734,506.7624206542969,0.4988979697227478,0,person,photo_2024-11-19_10-26-24 (1).jpg
40.199546813964844,454.5616760253906,56.09138488769531,507.5862731933594,0.4757610559463501,0,person,photo_2024-11-19_10-26-24 (1).jpg
237.32174682617188,583.2219848632812,734.1371459960938,965.4053955078125,0.6726521849632263,45,bowl,photo_2024-11-19_10-27-03 (4).jpg
446.2137451171875,128.26853942871094,767.2369384765625,483.5130615234375,0.7431526184082031,0,person,photo_2024-11-19_10-31-28 (1).jpg
654.5315551757812,170.5394287109375,864.1963500976562,341.259033203125,0.6811254620552063,62,tv,photo_2024-11-19_10-31-28 (1).jpg
603.347412109375,236.34500122070312,672.0023193359375,319.7976989746094,0.48604443669319153,63,laptop,photo_2024-11-19_10-31-28 (1).jpg
558.4701538085938,493.4922790527344,671.1950073242188,596.09765625,0.40183037519454956,41,cup,photo_2024-11-19_10-31-28 (1).jpg
0.0,775.1015014648438,19.793357849121094,795.0678100585938,0.3559924364089966,32,sports ball,photo_2024-11-19_10-31-28 (1).jpg
622.4257202148438,334.2846984863281,767.7365112304688,443.0074768066406,0.337494432926178,63,laptop,photo_2024-11-19_10-31-28 (1).jpg
739.2257080078125,97.7608871459961,813.414306640625,281.9613952636719,0.5708756446838379,27,tie,photo_2024-11-19_10-31-47 (1).jpg
607.524169921875,404.4608154296875,738.103515625,456.9581298828125,0.33754289150238037,76,scissors,photo_2024-11-19_10-31-47 (1).jpg
6.821044445037842,0.0,753.5114135742188,1175.7183837890625,0.4273247718811035,73,book,photo_2024-11-19_10-27-49 (5).jpg
643.921630859375,911.0121459960938,719.0394897460938,1126.518310546875,0.34373652935028076,0,person,photo_2024-11-19_10-27-49 (5).jpg
391.4480895996094,911.0045166015625,431.8218688964844,1089.4278564453125,0.33250588178634644,0,person,photo_2024-11-19_10-27-49 (5).jpg
407.80877685546875,922.748046875,621.5142211914062,1138.7274169921875,0.30478477478027344,0,person,photo_2024-11-19_10-27-49 (5).jpg
190.3822784423828,29.449325561523438,301.7960510253906,298.281005859375,0.7649415731430054,0,person,photo_2024-11-19_10-31-35 (1).jpg
662.5106201171875,760.1421508789062,893.102294921875,960.7630004882812,0.7585635185241699,62,tv,photo_2024-11-19_10-31-35 (1).jpg
518.0068969726562,2.1433563232421875,620.0299682617188,294.17962646484375,0.7547032833099365,0,person,photo_2024-11-19_10-31-35 (1).jpg
398.3654479980469,14.531723022460938,480.9841003417969,300.3687744140625,0.679072380065918,0,person,photo_2024-11-19_10-31-35 (1).jpg
56.00169372558594,0.0,230.30523681640625,280.03997802734375,0.6687697172164917,0,person,photo_2024-11-19_10-31-35 (1).jpg
299.68743896484375,25.518310546875,414.76666259765625,301.2840576171875,0.5980778932571411,0,person,photo_2024-11-19_10-31-35 (1).jpg
605.6045532226562,37.709877014160156,721.2922973632812,280.0110168457031,0.584076464176178,0,person,photo_2024-11-19_10-31-35 (1).jpg
797.2426147460938,0.0,901.9270629882812,172.46047973632812,0.5158133506774902,0,person,photo_2024-11-19_10-31-35 (1).jpg
269.7618103027344,29.83740234375,337.4459533691406,301.0191955566406,0.47759488224983215,0,person,photo_2024-11-19_10-31-35 (1).jpg
448.90911865234375,13.062942504882812,538.9929809570312,297.244140625,0.4493439197540283,0,person,photo_2024-11-19_10-31-35 (1).jpg
426.5610046386719,173.11587524414062,494.1534423828125,243.88204956054688,0.44696611166000366,26,handbag,photo_2024-11-19_10-31-35 (1).jpg
340.8203125,145.70355224609375,418.715087890625,202.83169555664062,0.41645094752311707,26,handbag,photo_2024-11-19_10-31-35 (1).jpg
711.8709716796875,27.73206329345703,842.93017578125,244.8988037109375,0.4059288203716278,0,person,photo_2024-11-19_10-31-35 (1).jpg
701.6129150390625,41.99241256713867,762.1634521484375,158.8761749267578,0.2868046760559082,0,person,photo_2024-11-19_10-31-35 (1).jpg
337.5455017089844,73.36172485351562,415.7749328613281,258.6212158203125,0.26719850301742554,0,person,photo_2024-11-19_10-31-35 (1).jpg
62.63145446777344,317.753173828125,125.8040771484375,541.9098510742188,0.8867369294166565,0,person,photo_2024-11-19_10-27-40.jpg
142.06561279296875,411.79925537109375,223.466796875,546.2062377929688,0.8464757204055786,56,chair,photo_2024-11-19_10-27-40.jpg
196.7757568359375,421.49810791015625,289.1511535644531,554.1165161132812,0.8338656425476074,56,chair,photo_2024-11-19_10-27-40.jpg
375.1474304199219,420.2757568359375,442.1913146972656,543.7548828125,0.7575207352638245,56,chair,photo_2024-11-19_10-27-40.jpg
311.4679260253906,362.18798828125,384.1507873535156,510.6644287109375,0.7435629963874817,0,person,photo_2024-11-19_10-27-40.jpg
560.0606689453125,320.5096130371094,622.93408203125,415.9079895019531,0.7360844612121582,0,person,photo_2024-11-19_10-27-40.jpg
0.0,311.0486755371094,25.906274795532227,560.4073486328125,0.6099166870117188,0,person,photo_2024-11-19_10-27-40.jpg
309.2535400390625,411.1032409667969,424.582275390625,541.549072265625,0.38393622636795044,56,chair,photo_2024-11-19_10-27-40.jpg
310.2798767089844,393.677978515625,344.4087829589844,425.49224853515625,0.2770632207393646,63,laptop,photo_2024-11-19_10-27-40.jpg
690.6734008789062,848.732421875,945.6930541992188,1084.6827392578125,0.26632165908813477,14,bird,photo_2024-11-19_10-27-47.jpg
880.6700439453125,561.22216796875,1089.1790771484375,768.8641357421875,0.26270729303359985,14,bird,photo_2024-11-19_10-27-47.jpg
365.7442932128906,423.30029296875,452.9436950683594,550.1197509765625,0.7427286505699158,27,tie,photo_2024-11-19_10-26-48.jpg
371.01654052734375,572.5948486328125,428.526611328125,632.9478759765625,0.5870218873023987,74,clock,photo_2024-11-19_10-26-48.jpg
170.54205322265625,30.6968994140625,738.9848022460938,784.6719970703125,0.45392918586730957,0,person,photo_2024-11-19_10-26-48.jpg
0.39798736572265625,461.81939697265625,140.36062622070312,713.9749145507812,0.8831140995025635,0,person,photo_2024-11-19_10-26-55 (1).jpg
125.12287902832031,397.8971252441406,387.752685546875,717.944580078125,0.8054720759391785,0,person,photo_2024-11-19_10-26-55 (1).jpg
1121.525146484375,2.3364410400390625,1277.265869140625,385.33782958984375,0.70299232006073,0,person,photo_2024-11-19_10-26-55 (1).jpg
46.163124084472656,436.00836181640625,140.39642333984375,623.9513549804688,0.5141867399215698,0,person,photo_2024-11-19_10-26-55 (1).jpg
477.0330505371094,57.60308074951172,902.4141845703125,296.25726318359375,0.47762244939804077,0,person,photo_2024-11-19_10-26-55 (1).jpg
390.0860900878906,6.9864349365234375,572.901123046875,253.91973876953125,0.459096759557724,0,person,photo_2024-11-19_10-26-55 (1).jpg
234.7387237548828,152.9620819091797,397.09405517578125,411.7017822265625,0.4037160575389862,0,person,photo_2024-11-19_10-26-55 (1).jpg
661.5904541015625,1.9768142700195312,809.4747314453125,119.32513427734375,0.3507457971572876,0,person,photo_2024-11-19_10-26-55 (1).jpg
304.52142333984375,133.686767578125,699.2218017578125,893.4297485351562,0.472638338804245,39,bottle,photo_2024-11-19_10-27-05 (3).jpg
147.47108459472656,248.10182189941406,300.5172119140625,294.4566650390625,0.3497382402420044,73,book,photo_2024-11-19_10-27-15 (2).jpg
92.53937530517578,12.492919921875,216.19061279296875,212.4747772216797,0.7319326400756836,0,person,photo_2024-11-19_10-31-40 (2).jpg
418.5965576171875,13.28631591796875,555.294189453125,278.7256774902344,0.5921785831451416,0,person,photo_2024-11-19_10-31-40 (2).jpg
550.5011596679688,52.462860107421875,644.0606079101562,318.9024963378906,0.5421215295791626,0,person,photo_2024-11-19_10-31-40 (2).jpg
197.14761352539062,1.77777099609375,300.3548278808594,155.6250457763672,0.5118829011917114,0,person,photo_2024-11-19_10-31-40 (2).jpg
710.8352661132812,14.39809799194336,792.1110229492188,102.07537841796875,0.49722135066986084,0,person,photo_2024-11-19_10-31-40 (2).jpg
0.0,4.968353271484375,104.88163757324219,311.6734924316406,0.45321136713027954,0,person,photo_2024-11-19_10-31-40 (2).jpg
344.00921630859375,17.40704345703125,436.46051025390625,250.92166137695312,0.4390905797481537,0,person,photo_2024-11-19_10-31-40 (2).jpg
640.6807861328125,25.43581771850586,708.20947265625,150.43409729003906,0.35885950922966003,0,person,photo_2024-11-19_10-31-40 (2).jpg
33.893253326416016,92.06346130371094,59.89176940917969,126.74046325683594,0.28691565990448,27,tie,photo_2024-11-19_10-31-40 (2).jpg
784.653564453125,56.41173553466797,830.2781982421875,98.29492950439453,0.2638261616230011,0,person,photo_2024-11-19_10-31-40 (2).jpg
280.9408874511719,2.0868301391601562,348.0478820800781,110.5696029663086,0.25565606355667114,0,person,photo_2024-11-19_10-31-40 (2).jpg
0.0,71.72337341308594,549.970703125,508.6099853515625,0.39595913887023926,0,person,photo_2024-11-19_10-31-30 (1).jpg
1.2231409549713135,0.9491405487060547,262.34710693359375,294.5503234863281,0.6468212008476257,0,person,photo_2024-11-19_10-31-43 (2).jpg
3.323045015335083,198.62554931640625,91.79175567626953,298.7846374511719,0.3385721445083618,67,cell phone,photo_2024-11-19_10-31-43 (2).jpg
164.0880126953125,144.74179077148438,429.89263916015625,703.1611328125,0.8872951865196228,0,person,photo_2024-11-19_10-26-43 (1).jpg
847.202392578125,137.60205078125,1165.7318115234375,697.915283203125,0.8531511425971985,0,person,photo_2024-11-19_10-26-43 (1).jpg
691.5177001953125,181.54013061523438,924.9237060546875,698.5028076171875,0.7201669812202454,0,person,photo_2024-11-19_10-26-43 (1).jpg
153.13482666015625,377.07598876953125,348.38372802734375,708.0001831054688,0.39644157886505127,56,chair,photo_2024-11-19_10-26-43 (1).jpg
874.2034912109375,459.37432861328125,1134.8741455078125,718.1005249023438,0.2951006591320038,56,chair,photo_2024-11-19_10-26-43 (1).jpg
760.4657592773438,322.00006103515625,793.8016967773438,362.66583251953125,0.2689642608165741,41,cup,photo_2024-11-19_10-26-43 (1).jpg
240.72731018066406,471.95013427734375,431.54119873046875,665.1627197265625,0.501961350440979,16,dog,photo_2024-11-19_10-26-23 (1).jpg
697.2179565429688,572.9299926757812,799.8389282226562,781.4060668945312,0.3276277780532837,45,bowl,photo_2024-11-19_10-26-23 (1).jpg
76.97624206542969,0.41584014892578125,600.5346069335938,767.7750854492188,0.2657697796821594,0,person,photo_2024-11-19_10-26-23 (1).jpg
813.1947631835938,239.455810546875,1021.6046752929688,716.689697265625,0.8303481340408325,0,person,photo_2024-11-19_10-26-54.jpg
198.56686401367188,253.831298828125,334.1634216308594,569.1300659179688,0.8006042838096619,0,person,photo_2024-11-19_10-26-54.jpg
1003.0358276367188,201.41293334960938,1175.5164794921875,701.45947265625,0.5728147029876709,0,person,photo_2024-11-19_10-26-54.jpg
739.5618896484375,416.2566833496094,779.52783203125,458.1872863769531,0.48986929655075073,41,cup,photo_2024-11-19_10-26-54.jpg
149.39065551757812,446.46282958984375,281.1467590332031,537.4116821289062,0.3281503915786743,26,handbag,photo_2024-11-19_10-26-54.jpg
488.1708984375,69.84152221679688,857.803955078125,711.9271240234375,0.9207957983016968,0,person,photo_2024-11-19_10-26-52 (2).jpg
1012.7711791992188,127.69406127929688,1264.7476806640625,719.5810546875,0.876662015914917,0,person,photo_2024-11-19_10-26-52 (2).jpg
384.23004150390625,488.4769287109375,488.66400146484375,574.241943359375,0.7681066989898682,41,cup,photo_2024-11-19_10-26-52 (2).jpg
27.781295776367188,22.184730529785156,198.85435485839844,347.166748046875,0.7379487156867981,0,person,photo_2024-11-19_10-26-22 (3).jpg
328.5577087402344,26.4763126373291,499.53851318359375,456.8073425292969,0.5709878206253052,0,person,photo_2024-11-19_10-26-22 (3).jpg
182.7138671875,15.16219425201416,341.4368591308594,311.61090087890625,0.5394958257675171,0,person,photo_2024-11-19_10-26-22 (3).jpg
224.1302032470703,118.86239624023438,256.8653564453125,189.40005493164062,0.281668096780777,27,tie,photo_2024-11-19_10-26-22 (3).jpg
218.7021484375,112.56153869628906,260.43035888671875,145.72775268554688,0.28139960765838623,27,tie,photo_2024-11-19_10-26-22 (3).jpg
263.0709533691406,210.78079223632812,401.0710754394531,411.2445983886719,0.2634507715702057,0,person,photo_2024-11-19_10-26-22 (3).jpg
86.37896728515625,191.1534881591797,235.08218383789062,651.718505859375,0.9189707636833191,0,person,photo_2024-11-19_10-26-50.jpg
990.5662841796875,206.44308471679688,1113.2286376953125,651.2432861328125,0.8325481414794922,0,person,photo_2024-11-19_10-26-50.jpg
868.4332885742188,214.37265014648438,994.6262817382812,628.2142333984375,0.8138362169265747,0,person,photo_2024-11-19_10-26-50.jpg
686.1780395507812,367.3485107421875,828.4761352539062,678.2196044921875,0.5170477032661438,56,chair,photo_2024-11-19_10-26-50.jpg
950.28955078125,345.4847412109375,1036.054443359375,418.050537109375,0.4646998345851898,26,handbag,photo_2024-11-19_10-26-50.jpg
253.96096801757812,412.48809814453125,403.3564758300781,709.0139770507812,0.4607051908969879,56,chair,photo_2024-11-19_10-26-50.jpg
867.3745727539062,436.7640686035156,1018.5388793945312,703.841552734375,0.3745465576648712,56,chair,photo_2024-11-19_10-26-50.jpg
